830,Weekly Forecast,SenderID:,ZZ:F159B,ReceiverID:,ZZ:GUEUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interchange Control Num,Message Release Num,Message Release Date,Message Purpose,Schedule Type,Horizon Start Date,Horizon End Date,Comment Note,Ship To GSDB Code,Ship From GSDB Code,Intermediate Consignee,Part Num,Purchase Order Num,Part Release Status,Dock Code,Line Feed,Reserve Line Feed,Contact Name,Contact Telephone,Fab Auth Qty,Fab Auth Start Date,Fab Auth End Date,Mat Auth Qty,Mat Auth Start Date,Mat Auth End Date,Last Received ASN Num,Last Shipped Qty,Last Shipped Date,Cum Shipped Qty,Cum Start Date,Cum End Date,Forecast Cum Qty,Forecast Net Qty,UOM,Forecast Status,Forecast Date,Flexible Forcast Start Date,Flexible Forcast End Date,Forecast Date Qual'r
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,LO6-04-R,SGWFF9,,,,,CHU,4604201,1800,20250101,20250511,3000,20250101,20250622,2504000028,240,20250408,1440,20250101,20250408,7440,120,EA,P,20260330,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,LO6-05-N,SGWFF9,,,,,CHU,4604201,1800,20250101,20250511,3000,20250101,20250622,2504000028,240,20250408,1440,20250101,20250408,7560,120,EA,P,20260406,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,M02-12-R,SGWFF9,,,,,CHU,4604201,1800,20250101,20250511,3000,20250101,20250622,2504000028,240,20250408,1440,20250101,20250408,7609,49,EA,P,20260413,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,M03-01-N,SGWFF9,,,,,CHU,4604201,1800,20250101,20250511,3000,20250101,20250622,2504000028,240,20250408,1440,20250101,20250408,7609,0,EA,P,20260420,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,M03-02-R,SGVYAT,,,,,CHU,4604201,30800,20250101,20250511,42280,20250101,20250622,2504000027,420,20250408,24920,20250101,20250408,26880,1960,EA,P,20250421,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,M03-03-R,SGVYAT,,,,,CHU,4604201,30800,20250101,20250511,42280,20250101,20250622,2504000027,420,20250408,24920,20250101,20250408,28840,1960,EA,P,20250428,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,M03-04-N,SGVYAT,,,,,CHU,4604201,30800,20250101,20250511,42280,20250101,20250622,2504000027,420,20250408,24920,20250101,20250408,30800,1960,EA,P,20250505,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,N03-11-R,SGVYAT,,,,,CHU,4604201,30800,20250101,20250511,42280,20250101,20250622,2504000027,420,20250408,24920,20250101,20250408,32620,1820,EA,P,20250512,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,N04-11-N,SGVYAT,,,,,CHU,4604201,30800,20250101,20250511,42280,20250101,20250622,2504000027,420,20250408,24920,20250101,20250408,34440,1820,EA,P,20250519,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,N04-12-N,SGVYAT,,,,,CHU,4604201,30800,20250101,20250511,42280,20250101,20250622,2504000027,420,20250408,24920,20250101,20250408,36400,1960,EA,P,20250526,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,N05-01-R,SGVYAT,,,,,CHU,4604201,30800,20250101,20250511,42280,20250101,20250622,2504000027,420,20250408,24920,20250101,20250408,38220,1820,EA,P,20250602,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,N05-03-R,SGVYAT,,,,,CHU,4604201,30800,20250101,20250511,42280,20250101,20250622,2504000027,420,20250408,24920,20250101,20250408,40180,1960,EA,P,20250609,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,N05-03-R  ,SGVYAT,,,,,CHU,4604201,30800,20250101,20250511,42280,20250101,20250622,2504000027,420,20250408,24920,20250101,20250408,42280,2100,EA,P,20250616,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,N05-04-N,SGVYAT,,,,,CHU,4604201,30800,20250101,20250511,42280,20250101,20250622,2504000027,420,20250408,24920,20250101,20250408,44380,2100,EA,P,20250623,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,N05-05-R,SGVYAT,,,,,CHU,4604201,30800,20250101,20250511,42280,20250101,20250622,2504000027,420,20250408,24920,20250101,20250408,46480,2100,EA,P,20250630,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,N05-06-N,SGVYAT,,,,,CHU,4604201,30800,20250101,20250511,42280,20250101,20250622,2504000027,420,20250408,24920,20250101,20250408,48580,2100,EA,P,20250707,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,N05-07-R,SGVYAT,,,,,CHU,4604201,30800,20250101,20250511,42280,20250101,20250622,2504000027,420,20250408,24920,20250101,20250408,50120,1540,EA,P,20250714,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,N05-08-N,SGVYAT,,,,,CHU,4604201,30800,20250101,20250511,42280,20250101,20250622,2504000027,420,20250408,24920,20250101,20250408,52220,2100,EA,P,20250721,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,N05-09-R,SGVYAT,,,,,CHU,4604201,30800,20250101,20250511,42280,20250101,20250622,2504000027,420,20250408,24920,20250101,20250408,54180,1960,EA,P,20250728,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,N05-10-N,SGVYAT,,,,,CHU,4604201,30800,20250101,20250511,42280,20250101,20250622,2504000027,420,20250408,24920,20250101,20250408,56280,2100,EA,P,20250804,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,N05-11-R,SGVYAT,,,,,CHU,4604201,30800,20250101,20250511,42280,20250101,20250622,2504000027,420,20250408,24920,20250101,20250408,58520,2240,EA,P,20250811,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,N06-01-N,SGVYAT,,,,,CHU,4604201,30800,20250101,20250511,42280,20250101,20250622,2504000027,420,20250408,24920,20250101,20250408,60060,1540,EA,P,20250818,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,N06-01-R,SGVYAT,,,,,CHU,4604201,30800,20250101,20250511,42280,20250101,20250622,2504000027,420,20250408,24920,20250101,20250408,62160,2100,EA,P,20250825,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,N06-02-N,SGVYAT,,,,,CHU,4604201,30800,20250101,20250511,42280,20250101,20250622,2504000027,420,20250408,24920,20250101,20250408,64260,2100,EA,P,20250901,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,N06-03-R,SGVYAT,,,,,CHU,4604201,30800,20250101,20250511,42280,20250101,20250622,2504000027,420,20250408,24920,20250101,20250408,66360,2100,EA,P,20250908,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,N06-04-N,SGVYAT,,,,,CHU,4604201,30800,20250101,20250511,42280,20250101,20250622,2504000027,420,20250408,24920,20250101,20250408,68600,2240,EA,P,20250915,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,N06-05-R,SGVYAT,,,,,CHU,4604201,30800,20250101,20250511,42280,20250101,20250622,2504000027,420,20250408,24920,20250101,20250408,70700,2100,EA,P,20250922,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,N06-06-N,SGVYAT,,,,,CHU,4604201,30800,20250101,20250511,42280,20250101,20250622,2504000027,420,20250408,24920,20250101,20250408,72380,1680,EA,P,20250929,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,N06-07-R,SGVYAT,,,,,CHU,4604201,30800,20250101,20250511,42280,20250101,20250622,2504000027,420,20250408,24920,20250101,20250408,72380,0,EA,P,20251006,,,W
25370,940-3,20250421,5,Ship,20250101,20260426, ,GK0VH,GUEUB,,N06-08-N,SGVYAT,,,,,CHU,4604201,30800,20250101,20250511,42280,20250101,20250622,2504000027,420,20250408,24920,20250101,20250408,72380,0,EA,P,20251013,,,W
